Time,Channel 1 ,Channel 2,Channel 3
4.8,80.44,0.4859,0.004
4.801,80.43,0.4859,-0.003
4.802,80.42,0.4859,-0.010
4.803,80.41,0.4859,-0.014
4.804,80.33,0.4859,-0.018
4.805,80.40,0.4859,-0.020
4.806,80.37,0.4859,-0.021
4.807,80.40,0.4859,-0.019
4.808,80.38,0.4859,-0.015
4.809,80.38,0.4859,-0.011
4.81,80.39,0.4859,-0.003
4.811,80.35,0.4859,0.003
4.812,80.36,0.4859,0.008
4.813,80.37,0.4859,0.019
4.814,80.39,0.4859,0.027
4.815,80.40,0.4859,0.038
4.816,80.38,0.4859,0.044
4.817,80.37,0.4859,0.040
4.818,80.36,0.4859,0.030
4.819,80.34,0.4859,0.019
4.82,80.36,0.4859,0.010
4.821,80.36,0.4859,0.005
4.822,80.39,0.4859,0.007
4.823,80.41,0.4859,0.012
4.824,80.42,0.4859,0.013
4.825,80.42,0.4859,0.011
4.826,80.43,0.4859,0.007
4.827,80.40,0.4859,0.010
4.828,80.44,0.4859,0.014
4.829,80.45,0.4859,0.017
4.83,80.49,0.4859,0.017
4.831,80.43,0.4859,0.017
4.832,80.47,0.4859,0.013
4.833,80.41,0.4859,0.005
4.834,80.45,0.4859,-0.001
4.835,80.49,0.4859,-0.010
4.836,80.43,0.4859,-0.015
4.837,80.44,0.4859,-0.021
4.838,80.49,0.4859,-0.025
4.839,80.51,0.4859,-0.026
4.84,80.59,0.4859,-0.025
4.841,80.68,0.4859,-0.019
4.842,80.69,0.4859,-0.013
4.843,80.71,0.4859,-0.006
4.844,80.73,0.4859,0.001
4.845,80.78,0.4859,0.005
4.846,80.78,0.4859,0.010
4.847,80.79,0.4859,0.013
4.848,80.84,0.4859,0.013
4.849,80.85,0.4859,0.010
4.85,80.87,0.4859,0.004
4.851,80.88,0.4859,-0.003
4.852,80.90,0.4859,-0.009
4.853,80.87,0.4859,-0.014
4.854,80.89,0.4859,-0.019
4.855,80.95,0.4859,-0.022
4.856,80.92,0.4859,-0.021
4.857,80.93,0.4859,-0.019
4.858,80.90,0.4859,-0.013
4.859,80.88,0.4859,-0.007
4.86,80.89,0.4859,-0.001
4.861,80.91,0.4859,0.007
4.862,80.95,0.4859,0.013
4.863,80.96,0.4859,0.017
4.864,81.03,0.4859,0.018
4.865,81.01,0.4859,0.016
4.866,81.03,0.4859,0.011
4.867,80.93,0.4859,0.005
4.868,80.93,0.4859,-0.001
4.869,80.89,0.4859,-0.009
4.87,80.85,0.4859,-0.013
4.871,80.84,0.4859,-0.017
4.872,80.78,0.4859,-0.019
4.873,80.74,0.4859,-0.019
4.874,80.62,0.4859,-0.015
4.875,80.60,0.4859,-0.010
4.876,80.56,0.4859,-0.004
4.877,80.56,0.4859,0.003
4.878,80.51,0.4859,0.007
4.879,80.52,0.4859,0.010
4.88,80.44,0.4859,0.014
4.881,80.39,0.4859,0.014
4.882,80.34,0.4859,0.011
4.883,80.34,0.4859,0.006
4.884,80.34,0.4859,-0.001
4.885,80.39,0.4859,-0.007
4.886,80.38,0.4859,-0.013
4.887,80.39,0.4859,-0.018
4.888,80.36,0.4859,-0.023
4.889,80.39,0.4859,-0.023
4.89,80.36,0.4859,-0.023
4.891,80.37,0.4859,-0.018
4.892,80.37,0.4859,-0.012
4.893,80.36,0.4859,-0.005
4.894,80.37,0.4859,0.002
4.895,80.34,0.4859,0.007
4.896,80.33,0.4859,0.012
4.897,80.29,0.4859,0.014
4.898,80.25,0.4859,0.013
4.899,80.23,0.4859,0.010
4.9,80.23,0.4859,0.004
4.901,80.18,0.4859,-0.001
4.902,80.14,0.4859,-0.008
4.903,80.10,0.4859,-0.014
4.904,80.04,0.4859,-0.020
4.905,80.03,0.4859,-0.023
4.906,80.05,0.4859,-0.024
4.907,80.10,0.4859,-0.022
4.908,80.09,0.4859,-0.017
4.909,80.12,0.4859,-0.010
4.91,80.10,0.4859,-0.003
4.911,80.08,0.4859,0.003
4.912,80.12,0.4859,0.007
4.913,80.15,0.4859,0.012
4.914,80.18,0.4859,0.013
4.915,80.23,0.4859,0.011
4.916,80.32,0.4859,0.007
4.917,80.31,0.4859,0.002
4.918,80.35,0.4859,-0.004
4.919,80.33,0.4859,-0.010
4.92,80.34,0.4859,-0.016
4.921,80.37,0.4859,-0.020
4.922,80.36,0.4859,-0.023
4.923,80.38,0.4859,-0.022
4.924,80.38,0.4859,-0.019
4.925,80.36,0.4859,-0.012
4.926,80.33,0.4859,-0.005
4.927,80.31,0.4859,0.001
4.928,80.33,0.4859,0.006
4.929,80.35,0.4859,0.011
4.93,80.36,0.4859,0.011
4.931,80.39,0.4859,0.009
4.932,80.31,0.4859,0.008
4.933,80.32,0.4859,0.002
4.934,80.32,0.4859,-0.004
4.935,80.37,0.4859,-0.010
4.936,80.42,0.4859,-0.016
4.937,80.46,0.4859,-0.020
4.938,80.48,0.4859,-0.025
4.939,80.47,0.4859,-0.025
4.94,80.47,0.4859,-0.023
4.941,80.56,0.4859,-0.018
4.942,80.58,0.4859,-0.014
4.943,80.57,0.4859,-0.007
4.944,80.60,0.4859,0.000
4.945,80.57,0.4859,0.006
4.946,80.57,0.4859,0.012
4.947,80.54,0.4859,0.014
4.948,80.59,0.4859,0.014
4.949,80.53,0.4859,0.010
4.95,80.48,0.4859,0.003
4.951,80.49,0.4859,-0.002
4.952,80.45,0.4859,-0.009
4.953,80.48,0.4859,-0.014
4.954,80.48,0.4859,-0.018
4.955,80.53,0.4859,-0.020
4.956,80.52,0.4859,-0.020
4.957,80.55,0.4859,-0.019
4.958,80.59,0.4859,-0.014
4.959,80.61,0.4859,-0.009
4.96,80.59,0.4859,-0.001
4.961,80.64,0.4859,0.005
4.962,80.63,0.4859,0.010
4.963,80.68,0.4859,0.015
4.964,80.68,0.4859,0.015
4.965,80.69,0.4859,0.014
4.966,80.69,0.4859,0.009
4.967,80.68,0.4859,0.003
4.968,80.71,0.4859,-0.002
4.969,80.65,0.4859,-0.008
4.97,80.64,0.4859,-0.014
4.971,80.68,0.4859,-0.019
4.972,80.62,0.4859,-0.021
4.973,80.59,0.4859,-0.022
4.974,80.52,0.4859,-0.019
4.975,80.50,0.4859,-0.014
4.976,80.49,0.4859,-0.008
4.977,80.49,0.4859,-0.001
4.978,80.54,0.4859,0.007
4.979,80.51,0.4859,0.012
4.98,80.54,0.4859,0.016
4.981,80.52,0.4859,0.017
4.982,80.50,0.4859,0.014
4.983,80.54,0.4859,0.009
4.984,80.58,0.4859,0.003
4.985,80.59,0.4859,-0.003
4.986,80.62,0.4859,-0.009
4.987,80.61,0.4859,-0.014
4.988,80.53,0.4859,-0.018
4.989,80.51,0.4859,-0.019
4.99,80.53,0.4859,-0.020
4.991,80.51,0.4859,-0.016
4.992,80.52,0.4859,-0.011
4.993,80.46,0.4859,-0.004
4.994,80.36,0.4859,0.002
4.995,80.39,0.4859,0.007
4.996,80.36,0.4859,0.013
4.997,80.36,0.4859,0.017
4.998,80.34,0.4859,0.024
4.999,80.31,0.4859,0.031
5,80.33,0.4859,0.039
5.001,80.39,0.4859,0.042
5.002,80.44,0.4859,0.035
5.003,80.53,0.4859,0.024
5.004,80.53,0.4859,0.014
5.005,80.58,0.4859,0.012
5.006,80.56,0.4859,0.012
5.007,80.54,0.4859,0.017
5.008,80.52,0.4859,0.024
5.009,80.44,0.4859,0.022
5.01,80.45,0.4859,0.017
5.011,80.43,0.4859,0.016
5.012,80.39,0.4859,0.018
5.013,80.41,0.4859,0.020
5.014,80.40,0.4859,0.020
5.015,80.44,0.4859,0.018
5.016,80.49,0.4859,0.010
5.017,80.54,0.4859,0.003
5.018,80.56,0.4859,-0.003
5.019,80.68,0.4859,-0.011
5.02,80.70,0.4859,-0.015
5.021,80.77,0.4859,-0.021
5.022,80.78,0.4859,-0.023
5.023,80.90,0.4859,-0.023
5.024,80.87,0.4859,-0.020
5.025,80.88,0.4859,-0.015
5.026,80.86,0.4859,-0.008
5.027,80.83,0.4859,-0.001
5.028,80.79,0.4859,0.004
5.029,80.77,0.4859,0.011
5.03,80.75,0.4859,0.016
5.031,80.75,0.4859,0.017
5.032,80.69,0.4859,0.015
5.033,80.69,0.4859,0.010
5.034,80.67,0.4859,0.005
5.035,80.73,0.4859,-0.001
5.036,80.74,0.4859,-0.009
5.037,80.82,0.4859,-0.017
5.038,80.90,0.4859,-0.025
5.039,80.96,0.4859,-0.028
5.04,81.04,0.4859,-0.029
5.041,81.08,0.4859,-0.024
5.042,81.13,0.4859,-0.016
5.043,81.14,0.4859,-0.004
5.044,81.17,0.4859,0.008
5.045,81.16,0.4859,0.020
5.046,81.10,0.4859,0.029
5.047,81.05,0.4859,0.034
5.048,81.01,0.4859,0.036
5.049,80.92,0.4859,0.033
5.05,80.85,0.4859,0.022
5.051,80.83,0.4859,0.013
5.052,80.78,0.4859,0.000
5.053,80.74,0.4859,-0.011
5.054,80.73,0.4859,-0.022
5.055,80.69,0.4859,-0.029
5.056,80.60,0.4859,-0.032
5.057,80.68,0.4859,-0.029
5.058,80.67,0.4859,-0.021
5.059,80.71,0.4859,-0.013
5.06,80.69,0.4859,-0.001
5.061,80.64,0.4859,0.011
5.062,80.62,0.4859,0.018
5.063,80.61,0.4859,0.027
5.064,80.56,0.4859,0.031
5.065,80.53,0.4859,0.031
5.066,80.51,0.4859,0.025
5.067,80.47,0.4859,0.017
5.068,80.36,0.4859,0.004
5.069,80.27,0.4859,-0.008
5.07,80.16,0.4859,-0.018
5.071,80.13,0.4859,-0.028
5.072,80.06,0.4859,-0.034
5.073,80.02,0.4859,-0.036
5.074,80.02,0.4859,-0.033
5.075,80.03,0.4859,-0.027
5.076,80.06,0.4859,-0.016
5.077,80.06,0.4859,-0.003
5.078,80.17,0.4859,0.010
5.079,80.19,0.4859,0.021
5.08,80.21,0.4859,0.029
5.081,80.22,0.4859,0.032
5.082,80.22,0.4859,0.031
5.083,80.13,0.4859,0.022
5.084,80.11,0.4859,0.012
5.085,80.07,0.4859,0.001
5.086,80.01,0.4859,-0.012
5.087,79.92,0.4859,-0.022
5.088,79.86,0.4859,-0.031
5.089,79.77,0.4859,-0.034
5.09,79.71,0.4859,-0.034
5.091,79.65,0.4859,-0.028
5.092,79.68,0.4859,-0.020
5.093,79.67,0.4859,-0.010
5.094,79.73,0.4859,0.002
5.095,79.77,0.4859,0.013
5.096,79.81,0.4859,0.023
5.097,79.89,0.4859,0.030
5.098,80.00,0.4859,0.031
5.099,80.08,0.4859,0.028
5.1,80.14,0.4859,0.019
5.101,80.19,0.4859,0.009
5.102,80.24,0.4859,-0.003
5.103,80.24,0.4859,-0.014
5.104,80.27,0.4859,-0.025
5.105,80.26,0.4859,-0.031
5.106,80.23,0.4859,-0.033
5.107,80.24,0.4859,-0.033
5.108,80.21,0.4859,-0.026
5.109,80.09,0.4859,-0.018
5.11,80.04,0.4859,-0.007
5.111,79.96,0.4859,0.006
5.112,79.90,0.4859,0.018
5.113,79.87,0.4859,0.028
5.114,79.89,0.4859,0.032
5.115,79.96,0.4859,0.032
5.116,80.01,0.4859,0.025
5.117,80.12,0.4859,0.017
5.118,80.14,0.4859,0.007
5.119,80.24,0.4859,-0.005
5.12,80.28,0.4859,-0.017
5.121,80.35,0.4859,-0.026
5.122,80.45,0.4859,-0.032
5.123,80.41,0.4859,-0.034
5.124,80.39,0.4859,-0.031
5.125,80.39,0.4859,-0.023
5.126,80.30,0.4859,-0.013
5.127,80.28,0.4859,-0.001
5.128,80.24,0.4859,0.012
5.129,80.19,0.4859,0.022
5.13,80.19,0.4859,0.030
5.131,80.16,0.4859,0.032
5.132,80.17,0.4859,0.030
5.133,80.22,0.4859,0.022
5.134,80.26,0.4859,0.013
5.135,80.34,0.4859,0.002
5.136,80.41,0.4859,-0.011
5.137,80.47,0.4859,-0.020
5.138,80.49,0.4859,-0.028
5.139,80.51,0.4859,-0.033
5.14,80.53,0.4859,-0.031
5.141,80.48,0.4859,-0.028
5.142,80.45,0.4859,-0.018
5.143,80.37,0.4859,-0.006
5.144,80.28,0.4859,0.005
5.145,80.14,0.4859,0.014
5.146,80.11,0.4859,0.020
5.147,79.99,0.4859,0.022
5.148,79.93,0.4859,0.023
5.149,79.92,0.4859,0.021
5.15,79.88,0.4859,0.015
5.151,79.93,0.4859,0.008
5.152,80.00,0.4859,0.001
5.153,80.09,0.4859,-0.005
5.154,80.13,0.4859,-0.010
5.155,80.22,0.4859,-0.014
5.156,80.26,0.4859,-0.015
5.157,80.34,0.4859,-0.015
5.158,80.34,0.4859,-0.010
5.159,80.39,0.4859,-0.005
5.16,80.35,0.4859,0.001
5.161,80.27,0.4859,0.009
5.162,80.23,0.4859,0.016
5.163,80.15,0.4859,0.020
5.164,80.05,0.4859,0.022
5.165,80.06,0.4859,0.022
5.166,79.99,0.4859,0.018
5.167,79.98,0.4859,0.013
5.168,79.99,0.4859,0.006
5.169,80.02,0.4859,-0.001
5.17,80.03,0.4859,-0.005
5.171,80.02,0.4859,-0.008
5.172,80.07,0.4859,-0.008
5.173,80.07,0.4859,-0.001
5.174,80.09,0.4859,0.013
5.175,80.16,0.4859,0.032
5.176,80.22,0.4859,0.050
5.177,80.15,0.4859,0.060
5.178,80.12,0.4859,0.062
5.179,80.11,0.4859,0.067
5.18,80.06,0.4859,0.068
5.181,80.04,0.4859,0.069
5.182,79.95,0.4327,0.070
5.183,79.91,0.3263,0.066
5.184,79.83,0.3263,0.051
5.185,79.87,0.3263,0.024
5.186,79.88,0.3263,0.003
5.187,79.88,0.3263,-0.011
5.188,79.98,0.3263,-0.017
5.189,80.01,0.3263,-0.018
5.19,80.01,0.3263,-0.017
5.191,80.08,0.3263,-0.012
5.192,80.12,0.3263,-0.005
5.193,80.17,0.3263,0.001
5.194,80.18,0.3263,0.008
5.195,80.21,0.3263,0.012
5.196,80.22,0.3263,0.015
5.197,80.20,0.3263,0.018
5.198,80.17,0.3263,0.012
5.199,80.14,0.3263,0.007
5.2,80.11,0.3263,0.001
5.201,80.13,0.3263,-0.004
5.202,80.13,0.3263,-0.011
5.203,80.13,0.3263,-0.015
5.204,80.07,0.3263,-0.019
5.205,80.17,0.3263,-0.022
5.206,80.21,0.3263,-0.022
5.207,80.24,0.3263,-0.021
5.208,80.23,0.3263,-0.015
5.209,80.23,0.3263,-0.009
5.21,80.25,0.3263,-0.002
5.211,80.22,0.3263,0.004
5.212,80.28,0.3263,0.010
5.213,80.27,0.3263,0.016
5.214,80.26,0.3263,0.018
5.215,80.26,0.3263,0.017
5.216,80.26,0.3263,0.013
5.217,80.25,0.3263,0.008
5.218,80.25,0.3263,0.003
5.219,80.27,0.3263,-0.003
5.22,80.26,0.3263,-0.007
5.221,80.30,0.3263,-0.013
5.222,80.36,0.3263,-0.013
5.223,80.44,0.3263,-0.015
5.224,80.41,0.3263,-0.011
5.225,80.47,0.3263,-0.005
5.226,80.46,0.3263,-0.000
5.227,80.49,0.3263,0.007
5.228,80.48,0.3263,0.014
5.229,80.46,0.3263,0.019
5.23,80.41,0.3263,0.022
5.231,80.36,0.3263,0.023
5.232,80.29,0.3263,0.021
5.233,80.25,0.3263,0.015
5.234,80.10,0.3263,0.008
5.235,80.04,0.3263,0.001
5.236,79.94,0.3263,-0.005
5.237,79.88,0.3263,-0.010
5.238,79.81,0.3263,-0.014
5.239,79.74,0.3263,-0.017
5.24,79.73,0.3263,-0.017
5.241,79.73,0.3263,-0.014
5.242,79.73,0.3263,-0.009
5.243,79.73,0.3263,-0.003
5.244,79.69,0.3263,0.004
5.245,79.66,0.3263,0.009
5.246,79.54,0.3263,0.012
5.247,79.39,0.3263,0.015
5.248,79.19,0.3263,0.015
5.249,78.98,0.3263,0.011
5.25,78.69,0.3263,0.005
5.251,78.40,0.3263,-0.002
5.252,78.11,0.3263,-0.008
5.253,77.81,0.3263,-0.013
5.254,77.55,0.3263,-0.019
5.255,77.37,0.3263,-0.022
5.256,77.25,0.3263,-0.022
5.257,77.18,0.3263,-0.023
5.258,77.25,0.3263,-0.017
5.259,77.41,0.3263,-0.012
5.26,77.60,0.3263,-0.004
5.261,77.95,0.3263,0.002
5.262,78.34,0.3263,0.007
5.263,78.68,0.3263,0.012
5.264,79.15,0.3263,0.014
5.265,79.54,0.3263,0.014
5.266,79.92,0.3263,0.010
5.267,80.18,0.3263,0.003
5.268,80.46,0.3263,-0.003
5.269,80.60,0.3263,-0.011
5.27,80.68,0.3263,-0.016
5.271,80.64,0.3263,-0.021
5.272,80.54,0.3263,-0.022
5.273,80.32,0.3263,-0.022
5.274,80.07,0.3263,-0.018
5.275,79.79,0.3263,-0.012
5.276,79.48,0.3263,-0.006
5.277,79.12,0.3263,0.002
5.278,78.84,0.3263,0.007
5.279,78.53,0.3263,0.012
5.28,78.32,0.3263,0.013
5.281,78.15,0.3263,0.014
5.282,78.10,0.3263,0.011
5.283,78.10,0.3263,0.006
5.284,78.17,0.3263,0.001
5.285,78.29,0.3263,-0.008
5.286,78.46,0.3263,-0.013
5.287,78.69,0.3263,-0.017
5.288,78.91,0.3263,-0.022
5.289,79.13,0.3263,-0.023
5.29,79.38,0.3263,-0.023
5.291,79.64,0.3263,-0.020
5.292,79.85,0.3263,-0.015
5.293,80.04,0.3263,-0.009
5.294,80.22,0.3263,-0.000
5.295,80.32,0.3263,0.007
5.296,80.32,0.3263,0.013
5.297,80.29,0.3263,0.014
5.298,80.27,0.3263,0.014
5.299,80.21,0.3263,0.012
5.3,80.10,0.3263,0.006
5.301,79.98,0.3263,0.000
5.302,79.79,0.3263,-0.006
5.303,79.68,0.3263,-0.010
5.304,79.52,0.3263,-0.015
5.305,79.33,0.3263,-0.018
5.306,79.22,0.3263,-0.017
5.307,79.05,0.3263,-0.009
5.308,78.94,0.3263,0.006
5.309,78.86,0.3263,0.014
5.31,78.72,0.3263,0.020
5.311,78.69,0.3263,0.022
5.312,78.64,0.3263,0.023
5.313,78.64,0.3263,0.022
5.314,78.71,0.3263,0.022
5.315,78.72,0.3263,0.023
5.316,78.82,0.3263,0.021
5.317,78.93,0.3263,0.011
5.318,79.03,0.3263,0.007
5.319,79.13,0.3263,0.007
5.32,79.21,0.3263,0.005
5.321,79.27,0.3263,0.001
5.322,79.38,0.3263,-0.002
5.323,79.48,0.3263,-0.004
5.324,79.49,0.3263,-0.004
5.325,79.49,0.3263,-0.001
5.326,79.38,0.3263,0.004
5.327,79.29,0.3263,0.010
5.328,79.21,0.3263,0.013
5.329,79.11,0.3263,0.018
5.33,78.96,0.3263,0.021
5.331,78.83,0.3263,0.020
5.332,78.67,0.3263,0.018
5.333,78.49,0.3263,0.013
5.334,78.39,0.3263,0.006
5.335,78.39,0.3263,-0.002
5.336,78.39,0.3263,-0.007
5.337,78.48,0.3263,-0.013
5.338,78.59,0.3263,-0.016
5.339,78.67,0.3263,-0.018
5.34,78.79,0.3263,-0.016
5.341,78.90,0.3263,-0.011
5.342,79.07,0.3263,-0.005
5.343,79.18,0.3263,0.001
5.344,79.30,0.3263,0.007
5.345,79.34,0.3263,0.014
5.346,79.33,0.3263,0.020
5.347,79.30,0.3263,0.022
5.348,79.29,0.3263,0.022
5.349,79.24,0.3263,0.020
5.35,79.24,0.3263,0.013
5.351,79.17,0.3263,0.008
5.352,79.10,0.3263,0.001
5.353,79.04,0.3263,-0.004
5.354,79.02,0.3263,-0.010
5.355,78.97,0.3263,-0.013
5.356,79.06,0.3263,-0.014
5.357,79.11,0.3263,-0.013
5.358,79.14,0.3263,-0.007
5.359,79.18,0.3263,-0.002
5.36,79.19,0.3263,0.004
5.361,79.20,0.3263,0.011
5.362,79.23,0.3263,0.015
5.363,79.21,0.3263,0.019
5.364,79.14,0.3263,0.019
5.365,79.11,0.3263,0.019
5.366,79.09,0.3263,0.013
5.367,79.05,0.3263,0.009
5.368,78.99,0.3263,0.003
5.369,78.98,0.3263,-0.004
5.37,79.02,0.3263,-0.011
5.371,79.01,0.3263,-0.017
5.372,79.08,0.3263,-0.020
5.373,79.07,0.3263,-0.020
5.374,79.13,0.3263,-0.019
5.375,79.12,0.3263,-0.013
5.376,79.17,0.3263,-0.008
5.377,79.17,0.3263,-0.001
5.378,79.26,0.3263,0.005
5.379,79.19,0.3263,0.010
5.38,79.15,0.3263,0.013
5.381,79.06,0.3263,0.013
5.382,78.99,0.3263,0.011
5.383,78.89,0.3263,0.006
5.384,78.79,0.3263,-0.001
5.385,78.74,0.3263,-0.007
5.386,78.70,0.3263,-0.014
5.387,78.58,0.3263,-0.019
5.388,78.55,0.3263,-0.022
5.389,78.52,0.3263,-0.025
5.39,78.49,0.3263,-0.023
5.391,78.50,0.3263,-0.018
5.392,78.57,0.3263,-0.013
5.393,78.58,0.3263,-0.006
5.394,78.61,0.3263,0.001
5.395,78.62,0.3263,0.005
5.396,78.61,0.3263,0.010
5.397,78.60,0.3263,0.013
5.398,78.63,0.3263,0.011
5.399,78.66,0.3263,0.008
5.4,78.64,0.3263,0.002
5.401,78.62,0.3263,-0.005
5.402,78.59,0.3263,-0.011
5.403,78.52,0.3263,-0.016
5.404,78.52,0.3263,-0.020
5.405,78.48,0.3263,-0.021
5.406,78.48,0.3263,-0.021
5.407,78.51,0.3263,-0.020
5.408,78.54,0.3263,-0.018
5.409,78.56,0.3263,-0.014
5.41,78.56,0.3263,-0.007
5.411,78.54,0.3263,-0.002
5.412,78.56,0.3263,0.005
5.413,78.59,0.3263,0.013
5.414,78.57,0.3263,0.011
5.415,78.56,0.3263,0.009
5.416,78.49,0.3263,0.009
5.417,78.47,0.3263,0.014
5.418,78.44,0.3263,0.015
5.419,78.42,0.3263,0.010
5.42,78.42,0.3263,0.006
5.421,78.43,0.3263,0.000
5.422,78.47,0.3263,-0.004
5.423,78.48,0.3263,-0.005
5.424,78.53,0.3263,-0.004
5.425,78.56,0.3263,-0.001
5.426,78.58,0.3263,0.003
5.427,78.63,0.3263,0.007
5.428,78.64,0.3263,0.011
5.429,78.68,0.3263,0.014
5.43,78.68,0.3263,0.017
5.431,78.67,0.3263,0.016
5.432,78.76,0.3263,0.013
5.433,78.84,0.3263,0.008
5.434,78.85,0.3263,0.003
5.435,78.83,0.3263,-0.004
5.436,78.84,0.3263,-0.011
5.437,78.86,0.3263,-0.015
5.438,78.87,0.3263,-0.019
5.439,78.92,0.3263,-0.020
5.44,78.94,0.3263,-0.019
5.441,79.02,0.3263,-0.015
5.442,79.04,0.3263,-0.009
5.443,79.05,0.3263,-0.002
5.444,79.10,0.3263,0.004
5.445,79.14,0.3263,0.011
5.446,79.18,0.3263,0.015
5.447,79.18,0.3263,0.017
5.448,79.12,0.3263,0.017
5.449,79.14,0.3263,0.014
5.45,79.09,0.3263,0.007
5.451,79.10,0.3263,0.002
5.452,79.13,0.3263,-0.004
5.453,79.04,0.3263,-0.010
5.454,79.06,0.3263,-0.015
5.455,79.05,0.3263,-0.018
5.456,79.06,0.3263,-0.020
5.457,79.10,0.3263,-0.019
5.458,79.06,0.3263,-0.013
5.459,79.07,0.3263,-0.008
5.46,79.03,0.3263,-0.001
5.461,79.03,0.3263,0.005
5.462,79.01,0.3263,0.009
5.463,78.98,0.3263,0.013
5.464,78.91,0.3263,0.014
5.465,78.89,0.3263,0.013
5.466,78.86,0.3263,0.008
5.467,78.76,0.3263,0.002
5.468,78.70,0.3263,-0.004
5.469,78.68,0.3263,-0.011
5.47,78.64,0.3263,-0.016
5.471,78.64,0.3263,-0.022
5.472,78.68,0.3263,-0.025
5.473,78.68,0.3263,-0.026
5.474,78.78,0.3263,-0.026
5.475,78.78,0.3263,-0.022
5.476,78.81,0.3263,-0.018
5.477,78.85,0.3263,-0.012
5.478,78.84,0.3263,-0.006
5.479,78.86,0.3263,-0.002
5.48,78.85,0.3263,0.000
5.481,78.78,0.3263,-0.003
5.482,78.70,0.3263,-0.005
5.483,78.63,0.3263,-0.009
5.484,78.56,0.3263,-0.011
5.485,78.49,0.3263,-0.012
5.486,78.44,0.3263,-0.013
5.487,78.39,0.3263,-0.016
5.488,78.38,0.3263,-0.018
5.489,78.38,0.3263,-0.018
5.49,78.36,0.3263,-0.018
5.491,78.35,0.3263,-0.013
5.492,78.38,0.3263,-0.008
5.493,78.39,0.3263,-0.003
5.494,78.41,0.3263,0.003
5.495,78.48,0.3263,0.008
5.496,78.50,0.3263,0.012
5.497,78.54,0.3263,0.014
5.498,78.57,0.3263,0.013
5.499,78.55,0.3263,0.009
5.5,78.54,0.3263,0.003
5.501,78.52,0.3263,-0.003
5.502,78.52,0.3263,-0.011
5.503,78.49,0.3263,-0.016
5.504,78.53,0.3263,-0.022
5.505,78.48,0.3263,-0.026
5.506,78.55,0.3263,-0.027
5.507,78.56,0.3263,-0.026
5.508,78.54,0.3263,-0.022
5.509,78.58,0.3263,-0.017
5.51,78.61,0.3263,-0.008
5.511,78.62,0.3263,-0.002
5.512,78.67,0.3263,0.005
5.513,78.67,0.3263,0.011
5.514,78.71,0.3263,0.013
5.515,78.66,0.3263,0.013
5.516,78.67,0.3263,0.008
5.517,78.69,0.3263,0.002
5.518,78.64,0.3263,-0.003
5.519,78.68,0.3263,-0.009
5.52,78.69,0.3263,-0.015
5.521,78.71,0.3263,-0.020
5.522,78.66,0.3263,-0.023
5.523,78.69,0.3263,-0.024
5.524,78.75,0.3263,-0.022
5.525,78.83,0.3263,-0.015
5.526,78.83,0.3263,-0.009
5.527,78.94,0.3263,-0.003
5.528,78.97,0.3263,0.004
5.529,78.92,0.3263,0.007
5.53,78.93,0.3263,0.011
5.531,78.94,0.3263,0.012
5.532,78.90,0.3263,0.011
5.533,78.85,0.3263,0.005
5.534,78.83,0.3263,0.001
5.535,78.77,0.3263,-0.005
5.536,78.73,0.3263,-0.010
5.537,78.62,0.3263,-0.014
5.538,78.62,0.3263,-0.018
5.539,78.65,0.3263,-0.020
5.54,78.63,0.3263,-0.020
5.541,78.68,0.3263,-0.016
5.542,78.72,0.3263,-0.011
5.543,78.74,0.3263,-0.003
5.544,78.82,0.3263,0.004
5.545,78.90,0.3263,0.008
5.546,78.94,0.3263,0.013
5.547,78.99,0.3263,0.016
5.548,79.03,0.3263,0.015
5.549,78.98,0.3263,0.013
5.55,78.93,0.3263,0.006
5.551,78.88,0.3263,-0.007
5.552,78.81,0.3263,-0.024
5.553,78.77,0.3263,-0.039
5.554,78.73,0.3263,-0.050
5.555,78.70,0.3263,-0.056
5.556,78.69,0.3263,-0.058
5.557,78.70,0.3263,-0.050
5.558,78.72,0.3263,-0.033
5.559,78.73,0.3263,-0.027
5.56,78.75,0.3263,-0.021
5.561,78.78,0.3263,-0.015
5.562,78.83,0.3263,-0.008
5.563,78.84,0.3263,0.003
5.564,78.93,0.3263,0.016
5.565,78.98,0.3263,0.031
5.566,78.93,0.3263,0.038
5.567,78.89,0.3263,0.041
5.568,78.89,0.3263,0.039
5.569,78.86,0.3263,0.032
5.57,78.87,0.3263,0.027
5.571,78.84,0.3263,0.019
5.572,78.86,0.3263,0.013
5.573,78.78,0.3263,0.010
5.574,78.76,0.3263,0.010
5.575,78.75,0.3263,0.013
5.576,78.84,0.3263,0.015
5.577,78.92,0.3263,0.022
5.578,79.01,0.3263,0.027
5.579,79.10,0.3263,0.030
5.58,79.14,0.3263,0.034
5.581,79.16,0.3263,0.032
5.582,79.24,0.3263,0.029
5.583,79.26,0.3263,0.025
5.584,79.28,0.3263,0.018
5.585,79.23,0.3263,0.011
5.586,79.18,0.3263,0.005
5.587,79.11,0.3263,0.000
5.588,79.08,0.3263,-0.005
5.589,79.04,0.3263,-0.006
5.59,79.02,0.3263,-0.007
5.591,78.98,0.3263,-0.003
5.592,79.01,0.3263,0.003
5.593,79.04,0.3263,0.010
5.594,79.08,0.3263,0.017
5.595,79.16,0.3263,0.022
5.596,79.24,0.3263,0.027
5.597,79.34,0.3263,0.027
